Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
simple,DKA-011,Toyota Land Cruiser FJ200 Body Kit (2008-2015),1,0,visible,"Complete body kit for Toyota Land Cruiser FJ200 (2008-2015). Brand new.","<h4>Product Details</h4><p>Complete body kit for Toyota Land Cruiser FJ200 (2008-2015). High quality aftermarket body kit.</p><ul><li>Part Type: Body Kit</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser FJ200 (2008-2015)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"176200","Exterior Body Parts","Land Cruiser",FJ200,,,,"","","","","","",0
simple,DKA-012,Toyota Hilux Revo Roll Bar (2016-2024),1,0,visible,"Sport roll bar for Toyota Hilux Revo (2016-2024). Brand new.","<h4>Product Details</h4><p>Sport roll bar for Toyota Hilux Revo (2016-2024). Durable steel construction with black finish.</p><ul><li>Part Type: Roll Bar</li><li>Condition: New</li><li>Fitment: Toyota Hilux Revo (2016-2024)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"29954","Exterior Body Parts","Hilux Revo",,,,,"","","","","","",0
simple,DKA-013,Toyota Hilux Revo Hard Cover - Tri Fold (2016-2024),1,0,visible,"Tri-fold hard cover for Toyota Hilux Revo (2016-2024). Brand new.","<h4>Product Details</h4><p>Tri-fold hard tonneau cover for Toyota Hilux Revo (2016-2024). Lockable and weather-resistant.</p><ul><li>Part Type: Hard Cover</li><li>Condition: New</li><li>Fitment: Toyota Hilux Revo (2016-2024)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"31716","Accessories","Hilux Revo",,,,,"","","","","","",0
simple,DKA-014,Toyota Land Cruiser Roof Rack Universal (2024),1,0,visible,"Universal roof rack for Toyota Land Cruiser (2024). Brand new.","<h4>Product Details</h4><p>Universal roof rack compatible with Toyota Land Cruiser. Heavy-duty aluminum construction.</p><ul><li>Part Type: Roof Rack</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser Universal (2024)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"22906","Accessories","Land Cruiser",,,,,"","","","","","",0
simple,DKA-015,Toyota Prado FJ150 Down Spoiler (2018-2022),1,0,visible,"Front down spoiler for Toyota Prado FJ150 (2018-2022). Brand new.","<h4>Product Details</h4><p>Front down spoiler for Toyota Prado FJ150 (2018-2022). Adds aggressive look to your Prado.</p><ul><li>Part Type: Down Spoiler</li><li>Condition: New</li><li>Fitment: Toyota Prado FJ150 (2018-2022)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"28192","Exterior Body Parts","Prado",FJ150,,,,"","","","","","",0
simple,DKA-016,Toyota Land Cruiser FJ100/LX470 Bushing Kit (1998-2007),1,0,visible,"Complete bushing kit for Toyota Land Cruiser FJ100/LX470 (1998-2007).","<h4>Product Details</h4><p>Complete bushing kit for Toyota Land Cruiser FJ100 and Lexus LX470 (1998-2007).</p><ul><li>Part Type: Bushing Kit</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser FJ100 / Lexus LX470 (1998-2007)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"26430","Brakes & Suspension","Land Cruiser",FJ100,,,,"","","","","","",0
simple,DKA-017,Toyota Prado 2010 Petrol 4000 Brake Booster,1,0,visible,"Brake booster for Toyota Prado 2010 Petrol 4000. Brand new.","<h4>Product Details</h4><p>Brake booster for Toyota Prado 2010 Petrol 4000. Direct replacement part.</p><ul><li>Part Type: Brake Booster</li><li>Condition: New</li><li>Fitment: Toyota Prado 2010 Petrol 4000</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"25000","Brakes & Suspension","Prado",,,,,"","","","","","",0
simple,DKA-018,Toyota Corolla Fielder 2006 Brake Master Cylinder,1,0,visible,"Brake master cylinder for Toyota Corolla Fielder (2006). Used but in good condition.","<h4>Product Details</h4><p>Brake master cylinder for Toyota Corolla Fielder (2006). Used but fully functional.</p><ul><li>Part Type: Brake Master Cylinder</li><li>Condition: Used</li><li>Fitment: Toyota Corolla Fielder (2006)</li><li>Delivery: Available within Kenya</li></ul>",,,taxable,,1,,no,0,1,visible,,"4500","Brakes & Suspension","Corolla Fielder",,,,,"","","","","","",0
simple,DKA-019,Toyota Land Cruiser FJ200 Steering Wheel (2008-2021),1,0,visible,"Steering wheel for Toyota Land Cruiser FJ200 (2008-2021). Brand new.","<h4>Product Details</h4><p>Steering wheel for Toyota Land Cruiser FJ200 (2008-2021). Original quality replacement.</p><ul><li>Part Type: Steering Wheel</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser FJ200 (2008-2021)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"24668","Interior Parts","Land Cruiser",FJ200,,,,"","","","","","",0
simple,DKA-020,Nissan Altima Headlamp PCS (2019-2020),1,0,visible,"Headlamp for Nissan Altima PCS (2019-2020). Brand new.","<h4>Product Details</h4><p>Headlamp for Nissan Altima PCS model (2019-2020). Direct replacement.</p><ul><li>Part Type: Headlamp</li><li>Condition: New</li><li>Fitment: Nissan Altima PCS (2019-2020)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"8458","Headlights & Lighting","Altima",,,,,"","","","","","",0
simple,DKA-021,Nissan Altima Dicky/Boot/Trunk Lid (2019-2020),1,0,visible,"Trunk lid for Nissan Altima (2019-2020). Brand new.","<h4>Product Details</h4><p>Trunk lid / boot lid for Nissan Altima (2019-2020). Direct fit replacement.</p><ul><li>Part Type: Trunk Lid</li><li>Condition: New</li><li>Fitment: Nissan Altima (2019-2020)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"13039","Exterior Body Parts","Altima",,,,,"","","","","","",0
simple,DKA-022,Nissan Altima Grill (2016-2018),1,0,visible,"Front grille for Nissan Altima (2016-2018). Brand new.","<h4>Product Details</h4><p>Front grille for Nissan Altima (2016-2018). OEM style replacement.</p><ul><li>Part Type: Grille</li><li>Condition: New</li><li>Fitment: Nissan Altima (2016-2018)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"4053","Exterior Body Parts","Altima",,,,,"","","","","","",0
simple,DKA-023,Toyota Camry Headlamp USA Type PCS (2007-2009),1,0,visible,"Headlamp for Toyota Camry USA Type PCS (2007-2009). Brand new.","<h4>Product Details</h4><p>Headlamp for Toyota Camry USA Type PCS (2007-2009). Direct replacement.</p><ul><li>Part Type: Headlamp</li><li>Condition: New</li><li>Fitment: Toyota Camry USA Type PCS (2007-2009)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"5991","Headlights & Lighting","Camry",,,,,"","","","","","",0
simple,DKA-024,Toyota Hiace High Roof Rear Bumper (2005-2018),1,0,visible,"Rear bumper for Toyota Hiace High Roof (2005-2018). Brand new.","<h4>Product Details</h4><p>Rear bumper for Toyota Hiace High Roof (2005-2018). Direct replacement bumper.</p><ul><li>Part Type: Rear Bumper</li><li>Condition: New</li><li>Fitment: Toyota Hiace High Roof (2005-2018)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"4229","Exterior Body Parts","Hiace",,,,,"","","","","","",0
simple,DKA-025,Toyota Hilux Vigo Rear Bumper Thailand (2005-2015),1,0,visible,"Rear bumper for Toyota Hilux Vigo Thailand version (2005-2015). Brand new.","<h4>Product Details</h4><p>Rear bumper for Toyota Hilux Vigo (Thailand version, 2005-2015). High quality aftermarket part.</p><ul><li>Part Type: Rear Bumper</li><li>Condition: New</li><li>Fitment: Toyota Hilux Vigo Thailand (2005-2015)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"10220","Exterior Body Parts","Hilux Vigo",,,,,"","","","","","",0
simple,DKA-026,Toyota Hilux Vigo Bumper Guard (2005-2015),1,0,visible,"Bumper guard for Toyota Hilux Vigo (2005-2015). Brand new.","<h4>Product Details</h4><p>Bumper guard for Toyota Hilux Vigo (2005-2015). Provides extra protection for your front bumper.</p><ul><li>Part Type: Bumper Guard</li><li>Condition: New</li><li>Fitment: Toyota Hilux Vigo (2005-2015)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"9867","Exterior Body Parts","Hilux Vigo",,,,,"","","","","","",0
simple,DKA-027,Nissan Altima Headlamp (2008),1,0,visible,"Headlamp for Nissan Altima (2008). Brand new.","<h4>Product Details</h4><p>Headlamp for Nissan Altima (2008). Direct replacement part.</p><ul><li>Part Type: Headlamp</li><li>Condition: New</li><li>Fitment: Nissan Altima (2008)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"2995","Headlights & Lighting","Altima",,,,,"","","","","","",0
simple,DKA-028,Toyota Land Cruiser FJ200 Headlamp (2012-2015),1,0,visible,"Headlamp for Toyota Land Cruiser FJ200 (2012-2015). Brand new.","<h4>Product Details</h4><p>Headlamp for Toyota Land Cruiser FJ200 (2012-2015). OEM quality replacement.</p><ul><li>Part Type: Headlamp</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser FJ200 (2012-2015)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"17620","Headlights & Lighting","Land Cruiser",FJ200,,,,"","","","","","",0
simple,DKA-029,Toyota Land Cruiser LC300 Headlamp (2022-2024),1,0,visible,"Headlamp for Toyota Land Cruiser LC300 (2022-2024). Brand new.","<h4>Product Details</h4><p>Headlamp for Toyota Land Cruiser LC300 (2022-2024). Latest model headlamp.</p><ul><li>Part Type: Headlamp</li><li>Condition: New</li><li>Fitment: Toyota Land Cruiser LC300 (2022-2024)</li><li>Delivery: Available within Kenya</li><li>Warranty: 7 Days</li></ul>",,,taxable,,1,,no,0,1,visible,,"63432","Headlights & Lighting","Land Cruiser",LC300,,,,"","","","","","",0
simple,DKA-030,Mercedes B180 2006 Petrol Gearbox,1,0,visible,"Gearbox for Mercedes B180 2006 Petrol. Used but in good working condition.","<h4>Product Details</h4><p>Gearbox / transmission for Mercedes B180 (2006 Petrol model). Used but tested and in good working condition.</p><ul><li>Part Type: Gearbox</li><li>Condition: Used</li><li>Fitment: Mercedes B180 2006 Petrol</li><li>Delivery: Available within Kenya</li></ul>",,,taxable,,1,,no,0,1,visible,,"90000","Engine & Drivetrain",Mercedes,B180,,,,"","","","","","",0
